Cuenta;Categoría;Descripción;Asignado;Modificado;Codificado;Monto certificado;Comprometido;Devengado;Pagado;Saldo por comprometer;Saldo por devengar;Saldo por pagar;Porcentaje de ejecución
840000;EGRESOS DE CAPITAL;Vehiculos;0;643036,03;643036,03;89348,21;78234,78;78234,78;78234,78;564801,25;564801,25;0;12,17
840000;EGRESOS DE CAPITAL;Equipos Sistemas y Paquetes Informaticos;1041914,05;255618,06;1297532,11;848989,64;0;0;0;1297532,11;1297532,11;0;0
510000;EGRESOS EN PERSONAL;Alimentacion;182744;-3856;178888;0;57672;57672;57672;121216;121216;0;32,24
510000;EGRESOS EN PERSONAL;Servicios Personales por Contrato de Docentes del Magisterio y Docentes e Investigadores Universitarios;18894633;-149869,92;18744763,08;0;6476801,29;6476801,29;6476801,29;12267961,79;12267961,79;0;34,55
530000;BIENES Y SERVICIOS DE CONSUMO;Mobiliario;55344,49;52209,89;107554,38;57039,37;7180,74;7180,74;7180,74;100373,64;100373,64;0;6,68
530000;BIENES Y SERVICIOS DE CONSUMO;Viaticos y Subsistencias en el Exterior;90682,53;65482,36;156164,89;0;42950;42950;42950;113214,89;113214,89;0;27,5
530000;BIENES Y SERVICIOS DE CONSUMO;Atencion a Delegados Extranjeros y Nacionales Deportistas Entrenadores y Cuerpo Tecnico que Representen al Pais;87423,6;910,07;88333,67;67725,47;7575,89;7575,89;7325,99;80757,78;80757,78;249,9;8,58
530000;BIENES Y SERVICIOS DE CONSUMO;Lubricantes;6152,46;8131,41;14283,87;3810,66;216,76;216,76;216,76;14067,11;14067,11;0;1,52
530000;BIENES Y SERVICIOS DE CONSUMO;Medicamentos;22435;11020;33455;31377,6;0;0;0;33455;33455;0;0
530000;BIENES Y SERVICIOS DE CONSUMO;Accesorios e Insumos Quimicos y Organicos;28720,15;-9875,31;18844,84;312,5;0;0;0;18844,84;18844,84;0;0
570000;OTROS EGRESOS CORRIENTES;Obligaciones por Coactivas Interpuestas por el IESS;1000;-1000;0;0;0;0;0;0;0;0;0
730000;BIENES Y SERVICIOS PARA INVERSION;Edicion Impresion Reproduccion Publicaciones Suscripciones Fotocopiado Traduccion Empastado Enmarcacion Serigrafia Fotografia Carnetizacion Filmacion e Imagenes Satelitales;0;69914,68;69914,68;61927,4;7987,28;7987,28;7987,28;61927,4;61927,4;0;11,42
730000;BIENES Y SERVICIOS PARA INVERSION;Maquinarias y Equipos (Instalacion Mantenimiento y Reparacion);0;13550;13550;11565,69;0;0;0;13550;13550;0;0
730000;BIENES Y SERVICIOS PARA INVERSION;LUBRICANTES;0;113,4;113,4;113,4;0;0;0;113,4;113,4;0;0
730000;BIENES Y SERVICIOS PARA INVERSION;Herramientas y Equipos Menores;0;5124,14;5124,14;5114,8;0;0;0;5124,14;5124,14;0;0
840000;EGRESOS DE CAPITAL;Equipos Medicos;5722,95;24646,39;30369,34;5718;0;0;0;30369,34;30369,34;0;0
510000;EGRESOS EN PERSONAL;Remuneraciones Unificadas;6079363,32;-30450,14;6048913,18;0;1961828,1;1961828,1;1961828,1;4087085,08;4087085,08;0;32,43
530000;BIENES Y SERVICIOS DE CONSUMO;Bienes Artisticos Culturales Deportivos y Simbolos Patrios;1849,02;8419,68;10268,7;4231,5;0;0;0;10268,7;10268,7;0;0
530000;BIENES Y SERVICIOS DE CONSUMO;Servicios de Aseo Lavado de Vestimenta de Trabajo Fumigacion Desinfeccion Limpieza de Instalaciones manejo de desechos contaminados recuperacion y clasificacion de materiales reciclables;19610,49;17599,85;37210,34;17291,53;5918,81;5918,81;4347,26;31291,53;31291,53;1571,55;15,91
530000;BIENES Y SERVICIOS DE CONSUMO;Edificios Locales Residencias y Cableado Estructurado (Instalacion Mantenimiento y Reparacion);103288;-80924,68;22363,32;2413;0;0;0;22363,32;22363,32;0;0
530000;BIENES Y SERVICIOS DE CONSUMO;Repuestos y Accesorios;72190,4;-693,94;71496,46;24672,08;1429,21;1429,21;1429,21;70067,25;70067,25;0;2
730000;BIENES Y SERVICIOS PARA INVERSION;Servicios de Aseo Lavado de Vestimenta de Trabajo Fumigacion Desinfeccion Limpieza de Instalaciones manejo de desechos contaminados recuperacion y clasificacion de materiales reciclables;0;1000;1000;0;0;0;0;1000;1000;0;0
730000;BIENES Y SERVICIOS PARA INVERSION;Servicios en Plantaciones Forestales;0;1835,5;1835,5;0;0;0;0;1835,5;1835,5;0;0
730000;BIENES Y SERVICIOS PARA INVERSION;Pasajes al Exterior;0;96967,7;96967,7;89516,75;7450,95;7450,95;7450,95;89516,75;89516,75;0;7,68
730000;BIENES Y SERVICIOS PARA INVERSION;Insumos Materiales y Suministros para Construccion Electricidad Plomeria Carpinteria Senalizacion Vial Navegacion Contra Incendios y Placas;0;80274,83;80274,83;73776,32;0;0;0;80274,83;80274,83;0;0
730000;BIENES Y SERVICIOS PARA INVERSION;Repuestos y Accesorios;0;12255,22;12255,22;12098,22;0;0;0;12255,22;12255,22;0;0
840000;EGRESOS DE CAPITAL;Maquinarias y Equipos;3789796,52;126876,32;3916672,84;1617363,37;17106,68;17106,68;5277,65;3899566,16;3899566,16;11829,03;0,44
840000;EGRESOS DE CAPITAL;Herramientas;0;67322,46;67322,46;18010,2;282,26;282,26;282,26;67040,2;67040,2;0;0,42
840000;EGRESOS DE CAPITAL;Equipos Odontologicos;0;900;900;0;0;0;0;900;900;0;0
530000;BIENES Y SERVICIOS DE CONSUMO;Telecomunicaciones;453918,57;-7939,89;445978,68;10530,24;435348,44;147029,32;147029,32;10630,24;298949,36;0;32,97
530000;BIENES Y SERVICIOS DE CONSUMO;Difusion Informacion y Publicidad;71587,22;-37097,82;34489,4;24489,4;0;0;0;34489,4;34489,4;0;0
530000;BIENES Y SERVICIOS DE CONSUMO;Eventos Publicos Promocionales;0;5000;5000;0;5000;5000;5000;0;0;0;100
530000;BIENES Y SERVICIOS DE CONSUMO;Combustibles;51400,64;48949,26;100349,9;69154,71;20615,19;20615,19;18509,19;79734,71;79734,71;2106;20,54
530000;BIENES Y SERVICIOS DE CONSUMO;Consultoria Asesoria e Investigacion Especializada;159100;-84400;74700;57800;0;0;0;74700;74700;0;0
530000;BIENES Y SERVICIOS DE CONSUMO;Capacitacion a Servidores Publicos;156465,64;132958,7;289424,34;150778;16000;16000;16000;273424,34;273424,34;0;5,53
530000;BIENES Y SERVICIOS DE CONSUMO;Insumos Materiales y Suministros para Construccion Electricidad Plomeria Carpinteria Senalizacion Vial Navegacion Contra Incendios y placas;49322,42;1422,42;50744,84;25558,17;553,34;553,34;553,34;50191,5;50191,5;0;1,09
570000;OTROS EGRESOS CORRIENTES;Tasas Generales Impuestos Contribuciones Permisos Licencias y Patentes;1000;16210;17210;5113,13;2742,58;2742,58;2733,58;14467,42;14467,42;9;15,94
580000;TRANSFERENCIAS O DONACIONES CORRIENTES;Becas y Ayudas Economicas;569739,08;-44439,36;525299,72;0;266447,29;266447,29;219447,29;258852,43;258852,43;47000;50,72
580000;TRANSFERENCIAS O DONACIONES CORRIENTES;A Jubilados Patronales;810859,95;1383556,77;2194416,72;0;689523,39;689523,39;689523,39;1504893,33;1504893,33;0;31,42
730000;BIENES Y SERVICIOS PARA INVERSION;Viaticos por Gastos de Residencia;0;21816;21816;0;0;0;0;21816;21816;0;0
730000;BIENES Y SERVICIOS PARA INVERSION;Mantenimiento de Areas Verdes y Arreglo de Vias Internas;0;241693,2;241693,2;0;241693,2;20141,1;20141,1;0;221552,1;0;8,33
730000;BIENES Y SERVICIOS PARA INVERSION;Consultoria Asesoria e Investigacion Especializada;707199,27;-233986,77;473212,5;164000;0;0;0;473212,5;473212,5;0;0
730000;BIENES Y SERVICIOS PARA INVERSION;Equipos Sistemas y Paquetes Informaticos;0;3560;3560;2250;0;0;0;3560;3560;0;0
730000;BIENES Y SERVICIOS PARA INVERSION;Semovientes;0;1500;1500;1350;0;0;0;1500;1500;0;0
750000;OBRAS PUBLICAS;Alcantarillado;606918,02;-578563,81;28354,21;18048,26;10305,95;10305,95;10305,95;18048,26;18048,26;0;36,35
750000;OBRAS PUBLICAS;Construcciones y Edificaciones;2620470,01;422535,29;3043005,3;54650;7252,16;7252,16;7252,16;3035753,14;3035753,14;0;0,24
770000;OTROS EGRESOS DE INVERSION;Tasas Generales Impuestos Contribuciones Permisos Licencias y Patentes;5000;1448,5;6448,5;1918;2870,5;2870,5;2870,5;3578;3578;0;44,51
510000;EGRESOS EN PERSONAL;Servicios Personales por Contrato;111216;51018,56;162234,56;0;32465,4;32465,4;32465,4;129769,16;129769,16;0;20,01
510000;EGRESOS EN PERSONAL;Fondo de Reserva;3363908,16;-175597,67;3188310,49;0;788523,93;788523,93;788523,93;2399786,56;2399786,56;0;24,73
510000;EGRESOS EN PERSONAL;Compensacion por Vacaciones no Gozadas por Cesacion de Funciones ;0;134092,51;134092,51;0;46669,99;46669,99;46669,99;87422,52;87422,52;0;34,8
530000;BIENES Y SERVICIOS DE CONSUMO;Equipos Sistemas y Paquetes Informaticos;15654,4;-4053,06;11601,34;0;0;0;0;11601,34;11601,34;0;0
530000;BIENES Y SERVICIOS DE CONSUMO;Agua Potable;50878,92;-6628,92;44250;40584,14;2415,86;2415,86;2415,86;41834,14;41834,14;0;5,46
530000;BIENES Y SERVICIOS DE CONSUMO;Edicion Impresion Reproduccion Publicaciones Suscripciones Fotocopiado Traduccion Empastado Enmarcacion Serigrafia Fotografia Carnetizacion Filmacion e Imagenes Satelitales;93978,55;-5287,91;88690,64;7000;72540,64;11987,28;11987,28;16150;76703,36;0;13,52
530000;BIENES Y SERVICIOS DE CONSUMO;Viaticos y Subsistencias en el Interior;200000;-148200;51800;25692,76;10607,24;10607,24;10266,35;41192,76;41192,76;340,89;20,48
530000;BIENES Y SERVICIOS DE CONSUMO;Maquinarias y Equipos (Instalacion Mantenimiento y Reparacion);78292,83;-17947,34;60345,49;27417,35;2566,68;427,78;427,78;57778,81;59917,71;0;0,71
530000;BIENES Y SERVICIOS DE CONSUMO;Maquinarias y Equipos (Arrendamiento);5000;-5000;0;0;0;0;0;0;0;0;0
530000;BIENES Y SERVICIOS DE CONSUMO;Suministros para Actividades Agropecuarias Pesca y Caza;7121,74;-1229,45;5892,29;5757,89;0;0;0;5892,29;5892,29;0;0
530000;BIENES Y SERVICIOS DE CONSUMO;Insumos Materiales Suministros y bienes para Investigacion;4348,4;19287,96;23636,36;2343,66;214,25;214,25;214,25;23422,11;23422,11;0;0,91
570000;OTROS EGRESOS CORRIENTES;Comisiones Bancarias;13200;-7394,02;5805,98;0;215,13;215,13;215,13;5590,85;5590,85;0;3,71
570000;OTROS EGRESOS CORRIENTES;Costas Judiciales Tramites Notariales Legalizacion de Documentos y Arreglos Extrajudiciales;0;1500;1500;1299,41;200,59;200,59;200,59;1299,41;1299,41;0;13,37
570000;OTROS EGRESOS CORRIENTES;Intereses por Mora Patronal al IESS;190;-190;0;0;0;0;0;0;0;0;0
730000;BIENES Y SERVICIOS PARA INVERSION;Telecomunicaciones;0;1536,4;1536,4;111,78;24,62;24,62;24,62;1511,78;1511,78;0;1,6
730000;BIENES Y SERVICIOS PARA INVERSION;Viaticos y Subsistencias en el Interior;0;15800;15800;0;0;0;0;15800;15800;0;0
730000;BIENES Y SERVICIOS PARA INVERSION;Vehiculos (Servicio de Mantenimiento y Reparacion);0;1500;1500;0;0;0;0;1500;1500;0;0
730000;BIENES Y SERVICIOS PARA INVERSION;Infraestructura;0;1200;1200;975;0;0;0;1200;1200;0;0
770000;OTROS EGRESOS DE INVERSION;Seguros;864018,67;-851818,67;12200;0;0;0;0;12200;12200;0;0
510000;EGRESOS EN PERSONAL;Subsidio de Antiguedad;33531,19;2910,01;36441,2;0;12336,68;12336,68;12336,68;24104,52;24104,52;0;33,85
510000;EGRESOS EN PERSONAL;Horas Extraordinarias y Suplementarias;29000;1000;30000;0;5519;5519;5519;24481;24481;0;18,4
510000;EGRESOS EN PERSONAL;Compensacion por Desahucio;0;3000;3000;0;0;0;0;3000;3000;0;0
530000;BIENES Y SERVICIOS DE CONSUMO;Partes y Repuestos;286,32;-286,32;0;0;0;0;0;0;0;0;0
530000;BIENES Y SERVICIOS DE CONSUMO;Energia Electrica;250000;125250;375250;275556,42;98693,58;98693,58;98674,26;276556,42;276556,42;19,32;26,3
530000;BIENES Y SERVICIOS DE CONSUMO;Servicio de Seguridad y Vigilancia;1297983,44;191172,6;1489156,04;836706,24;652449,8;541445,08;433156,06;836706,24;947710,96;108289,02;36,36
530000;BIENES Y SERVICIOS DE CONSUMO;Membrecias;22558,1;11424,4;33982,5;9648;5352;5352;5352;28630,5;28630,5;0;15,75
530000;BIENES Y SERVICIOS DE CONSUMO;Pasajes al Interior;19000;-1724,21;17275,79;17155,79;120;120;120;17155,79;17155,79;0;0,69
530000;BIENES Y SERVICIOS DE CONSUMO;Viaticos por Gastos de Residencia;9000;0;9000;0;2124;2124;2124;6876;6876;0;23,6
530000;BIENES Y SERVICIOS DE CONSUMO;Mobiliario (Arrendamiento);5808;-484;5324;4409,9;0;0;0;5324;5324;0;0
530000;BIENES Y SERVICIOS DE CONSUMO;Honorarios por Contratos Civiles de Servicios;1715396,63;-726176,41;989220,22;412826,97;243686,51;234686,51;208858,14;745533,71;754533,71;25828,37;23,72
530000;BIENES Y SERVICIOS DE CONSUMO;Arrendamiento y Licencias de Uso de Paquetes Informaticos;212927,96;313264,94;526192,9;82772,7;210;210;0;525982,9;525982,9;210;0,04
530000;BIENES Y SERVICIOS DE CONSUMO;Materiales de Oficina;71297,47;-24060,94;47236,53;18132,73;0;0;0;47236,53;47236,53;0;0
530000;BIENES Y SERVICIOS DE CONSUMO;Instrumental Medico Quirurgico;0;132;132;50;0;0;0;132;132;0;0
530000;BIENES Y SERVICIOS DE CONSUMO;Dispositivos Medicos para Laboratorio Clinico y de Patologia;6176,2;-5688,63;487,57;24;0;0;0;487,57;487,57;0;0
530000;BIENES Y SERVICIOS DE CONSUMO;Dispositivos Medicos para Odontologia;1617,5;1794;3411,5;0;0;0;0;3411,5;3411,5;0;0
730000;BIENES Y SERVICIOS PARA INVERSION;Viaticos y Subsistencias en el Exterior;0;74623,37;74623,37;0;0;0;0;74623,37;74623,37;0;0
730000;BIENES Y SERVICIOS PARA INVERSION;Fiscalizacion e Inspecciones Tecnicas;1414578,85;-98861,49;1315717,36;0;3697,17;3697,17;3697,17;1312020,19;1312020,19;0;0,28
730000;BIENES Y SERVICIOS PARA INVERSION;Arrendamiento y Licencias de Uso de Paquetes Informaticos;0;122191,33;122191,33;5503,13;2400;2400;0;119791,33;119791,33;2400;1,96
730000;BIENES Y SERVICIOS PARA INVERSION;Maquinarias y Equipos;0;3027,5;3027,5;2296,25;0;0;0;3027,5;3027,5;0;0
840000;EGRESOS DE CAPITAL;Partes y Repuestos;460;12489,86;12949,86;6460;0;0;0;12949,86;12949,86;0;0
510000;EGRESOS EN PERSONAL;Decimo Cuarto Sueldo;701272,92;163238,22;864511,14;0;110641,12;110641,12;110641,12;753870,02;753870,02;0;12,8
510000;EGRESOS EN PERSONAL;Por Cargas Familiares;9416;-933,5;8482,5;0;2897,86;2897,86;2897,86;5584,64;5584,64;0;34,16
510000;EGRESOS EN PERSONAL;Subrogacion;2026,82;12000;14026,82;0;875;875;875;13151,82;13151,82;0;6,24
530000;BIENES Y SERVICIOS DE CONSUMO;Maquinarias y Equipos;11855,54;-4212,83;7642,71;1991,68;158,52;158,52;158,52;7484,19;7484,19;0;2,07
530000;BIENES Y SERVICIOS DE CONSUMO;Plantas;2499;-283;2216;0;0;0;0;2216;2216;0;0
530000;BIENES Y SERVICIOS DE CONSUMO;Almacenamiento Embalaje Desembalaje Envase Desenvase y Recarga de Extintores;13368,13;2826,11;16194,24;10453,98;0;0;0;16194,24;16194,24;0;0
530000;BIENES Y SERVICIOS DE CONSUMO;Servicios de Identificacion Marcacion Autentificacion Rastreo Monitoreo Seguimiento y o Trazabilidad;5100;422;5522;3816,01;521,88;521,88;521,88;5000,12;5000,12;0;9,45
530000;BIENES Y SERVICIOS DE CONSUMO;Vehiculos (Servicio para Mantenimiento y Reparacion);24140;32149;56289;25206,19;392,7;392,7;392,7;55896,3;55896,3;0;0,7
530000;BIENES Y SERVICIOS DE CONSUMO;Investigaciones Profesionales y Analisis de Laboratorio;21629;-3347,98;18281,02;16861;0;0;0;18281,02;18281,02;0;0
530000;BIENES Y SERVICIOS DE CONSUMO;Mantenimiento y Reparacion de Equipos y Sistemas Informaticos;27656,67;74238,46;101895,13;33996,74;0;0;0;101895,13;101895,13;0;0
530000;BIENES Y SERVICIOS DE CONSUMO;Menaje y Accesorios Descartables;2856,73;32835,3;35692,03;895;0;0;0;35692,03;35692,03;0;0
530000;BIENES Y SERVICIOS DE CONSUMO;Dispositivos e Insumos Medicos de Uso General;1758,6;4017,95;5776,55;3867,06;0;0;0;5776,55;5776,55;0;0
570000;OTROS EGRESOS CORRIENTES;Seguros;60400,65;810599,35;871000;459028,27;5821,73;5821,73;1543,94;865178,27;865178,27;4277,79;0,67
730000;BIENES Y SERVICIOS PARA INVERSION;Combustibles;0;4800;4800;2730,41;69,59;69,59;69,59;4730,41;4730,41;0;1,45
730000;BIENES Y SERVICIOS PARA INVERSION;Atencion a Delegados Extranjeros y Nacionales Deportistas Entrenadores y Cuerpo Tecnico que Representen al Pais;136772,07;-102890,99;33881,08;10300;0;0;0;33881,08;33881,08;0;0
730000;BIENES Y SERVICIOS PARA INVERSION;Edificios Locales Residencias y Cableado Estructurado (Mantenimiento Reparaciones e Instalacion);453168,42;-275867,38;177301,04;12653;3269,4;3269,4;3269,4;174031,64;174031,64;0;1,84
730000;BIENES Y SERVICIOS PARA INVERSION;Investigaciones Profesionales y Analisis de Laboratorio;0;25933,3;25933,3;17479;0;0;0;25933,3;25933,3;0;0
730000;BIENES Y SERVICIOS PARA INVERSION;Mantenimiento y Reparacion de Equipos y Sistemas Informaticos;0;2030;2030;0;0;0;0;2030;2030;0;0
730000;BIENES Y SERVICIOS PARA INVERSION;Vestuario Lenceria Prendas de Proteccion Insumos y Accesorios para Uniformes del Personal de Proteccion Vigilancia y Seguridad;0;388,07;388,07;131,6;0;0;0;388,07;388,07;0;0
730000;BIENES Y SERVICIOS PARA INVERSION;Egresos para Sanidad Agropecuaria;0;15332,76;15332,76;12596,13;0;0;0;15332,76;15332,76;0;0
730000;BIENES Y SERVICIOS PARA INVERSION;Dispositivos e Insumos Medicos de Uso General;0;65,81;65,81;49,1;0;0;0;65,81;65,81;0;0
730000;BIENES Y SERVICIOS PARA INVERSION;Mobiliarios;0;7343,6;7343,6;6558;0;0;0;7343,6;7343,6;0;0
750000;OBRAS PUBLICAS;Obras de Infraestructura;1739546,05;654367,65;2393913,7;869774,77;7702,49;7702,49;7702,49;2386211,21;2386211,21;0;0,32
840000;EGRESOS DE CAPITAL;Mobiliarios;93314,38;74994,76;168309,14;63257,05;0;0;0;168309,14;168309,14;0;0
