Cuenta;Categoría;Descripción;Asignado;Modificado;Codificado;Monto certificado;Comprometido;Devengado;Pagado;Saldo por comprometer;Saldo por devengar;Saldo por pagar;Porcentaje de ejecución
530000;BIENES Y SERVICIOS DE CONSUMO;Maquinarias y Equipos (Instalacion Mantenimiento y Reparacion);78292,83;-30040,19;48252,64;0;0;0;0;48252,64;48252,64;0;0
530000;BIENES Y SERVICIOS DE CONSUMO;Maquinarias y Equipos (Arrendamiento);5000;-5000;0;0;0;0;0;0;0;0;0
530000;BIENES Y SERVICIOS DE CONSUMO;Suministros para Actividades Agropecuarias Pesca y Caza;7121,74;-446,75;6674,99;0;0;0;0;6674,99;6674,99;0;0
530000;BIENES Y SERVICIOS DE CONSUMO;Insumos Materiales Suministros y bienes para Investigacion;4348,4;19545,96;23894,36;0;0;0;0;23894,36;23894,36;0;0
570000;OTROS EGRESOS CORRIENTES;Comisiones Bancarias;13200;-7394,02;5805,98;0;47,49;47,49;47,49;5758,49;5758,49;0;0,82
570000;OTROS EGRESOS CORRIENTES;Intereses por Mora Patronal al IESS;190;-190;0;0;0;0;0;0;0;0;0
730000;BIENES Y SERVICIOS PARA INVERSION;Telecomunicaciones;0;1536,4;1536,4;136,4;0;0;0;1536,4;1536,4;0;0
730000;BIENES Y SERVICIOS PARA INVERSION;Viaticos y Subsistencias en el Interior;0;15800;15800;0;0;0;0;15800;15800;0;0
730000;BIENES Y SERVICIOS PARA INVERSION;Vehiculos (Servicio de Mantenimiento y Reparacion);0;1500;1500;0;0;0;0;1500;1500;0;0
770000;OTROS EGRESOS DE INVERSION;Seguros;864018,67;-851818,67;12200;0;0;0;0;12200;12200;0;0
510000;EGRESOS EN PERSONAL;Subsidio de Antiguedad;33531,19;2910,01;36441,2;0;0;0;0;36441,2;36441,2;0;0
510000;EGRESOS EN PERSONAL;Horas Extraordinarias y Suplementarias;29000;1000;30000;0;0;0;0;30000;30000;0;0
510000;EGRESOS EN PERSONAL;Compensacion por Desahucio;0;3000;3000;0;0;0;0;3000;3000;0;0
530000;BIENES Y SERVICIOS DE CONSUMO;Partes y Repuestos;286,32;-286,32;0;0;0;0;0;0;0;0;0
530000;BIENES Y SERVICIOS DE CONSUMO;Energia Electrica;250000;125250;375250;348414,51;25835,49;25835,49;23829,46;349414,51;349414,51;2006,03;6,88
530000;BIENES Y SERVICIOS DE CONSUMO;Servicio de Seguridad y Vigilancia;1297983,44;191172,6;1489156,04;652449,8;0;0;0;1489156,04;1489156,04;0;0
530000;BIENES Y SERVICIOS DE CONSUMO;Membrecias;22558,1;11424,4;33982,5;0;0;0;0;33982,5;33982,5;0;0
530000;BIENES Y SERVICIOS DE CONSUMO;Pasajes al Interior;19000;-8103,13;10896,87;5275,79;0;0;0;10896,87;10896,87;0;0
530000;BIENES Y SERVICIOS DE CONSUMO;Viaticos por Gastos de Residencia;9000;0;9000;0;0;0;0;9000;9000;0;0
530000;BIENES Y SERVICIOS DE CONSUMO;Mobiliario (Arrendamiento);5808;-484;5324;0;0;0;0;5324;5324;0;0
530000;BIENES Y SERVICIOS DE CONSUMO;Honorarios por Contratos Civiles de Servicios;1715396,63;-726176,41;989220,22;476613,46;0;0;0;989220,22;989220,22;0;0
530000;BIENES Y SERVICIOS DE CONSUMO;Arrendamiento y Licencias de Uso de Paquetes Informaticos;212927,96;208426,87;421354,83;0;0;0;0;421354,83;421354,83;0;0
530000;BIENES Y SERVICIOS DE CONSUMO;Materiales de Oficina;71297,47;-29116,01;42181,46;0;0;0;0;42181,46;42181,46;0;0
530000;BIENES Y SERVICIOS DE CONSUMO;Dispositivos Medicos para Laboratorio Clinico y de Patologia;6176,2;-876;5300,2;0;0;0;0;5300,2;5300,2;0;0
530000;BIENES Y SERVICIOS DE CONSUMO;Dispositivos Medicos para Odontologia;1617,5;2011,5;3629;0;0;0;0;3629;3629;0;0
730000;BIENES Y SERVICIOS PARA INVERSION;Viaticos y Subsistencias en el Exterior;0;48783,84;48783,84;0;0;0;0;48783,84;48783,84;0;0
730000;BIENES Y SERVICIOS PARA INVERSION;Fiscalizacion e Inspecciones Tecnicas;1414578,85;-98861,49;1315717,36;3697,17;0;0;0;1315717,36;1315717,36;0;0
730000;BIENES Y SERVICIOS PARA INVERSION;Arrendamiento y Licencias de Uso de Paquetes Informaticos;0;122191,33;122191,33;0;0;0;0;122191,33;122191,33;0;0
730000;BIENES Y SERVICIOS PARA INVERSION;Maquinarias y Equipos;0;2479,5;2479,5;0;0;0;0;2479,5;2479,5;0;0
840000;EGRESOS DE CAPITAL;Partes y Repuestos;460;10266,47;10726,47;0;0;0;0;10726,47;10726,47;0;0
510000;EGRESOS EN PERSONAL;Decimo Cuarto Sueldo;701272,92;140663,41;841936,33;0;0;0;0;841936,33;841936,33;0;0
510000;EGRESOS EN PERSONAL;Por Cargas Familiares;9416;-933,5;8482,5;0;0;0;0;8482,5;8482,5;0;0
510000;EGRESOS EN PERSONAL;Subrogacion;2026,82;0;2026,82;0;185;185;0;1841,82;1841,82;185;9,13
530000;BIENES Y SERVICIOS DE CONSUMO;Maquinarias y Equipos;11855,54;38849,55;50705,09;0;0;0;0;50705,09;50705,09;0;0
530000;BIENES Y SERVICIOS DE CONSUMO;Plantas;2499;-283;2216;0;0;0;0;2216;2216;0;0
530000;BIENES Y SERVICIOS DE CONSUMO;Almacenamiento Embalaje Desembalaje Envase Desenvase y Recarga de Extintores;13368,13;2876,11;16244,24;0;0;0;0;16244,24;16244,24;0;0
530000;BIENES Y SERVICIOS DE CONSUMO;Servicios de Identificacion Marcacion Autentificacion Rastreo Monitoreo Seguimiento y o Trazabilidad;5100;422;5522;521,89;0;0;0;5522;5522;0;0
530000;BIENES Y SERVICIOS DE CONSUMO;Vehiculos (Servicio para Mantenimiento y Reparacion);24140;-2640;21500;0;0;0;0;21500;21500;0;0
530000;BIENES Y SERVICIOS DE CONSUMO;Investigaciones Profesionales y Analisis de Laboratorio;21629;-7347,98;14281,02;0;0;0;0;14281,02;14281,02;0;0
530000;BIENES Y SERVICIOS DE CONSUMO;Mantenimiento y Reparacion de Equipos y Sistemas Informaticos;27656,67;2307,68;29964,35;0;0;0;0;29964,35;29964,35;0;0
530000;BIENES Y SERVICIOS DE CONSUMO;Menaje y Accesorios Descartables;2856,73;-1365,82;1490,91;0;0;0;0;1490,91;1490,91;0;0
530000;BIENES Y SERVICIOS DE CONSUMO;Dispositivos e Insumos Medicos de Uso General;1758,6;554,61;2313,21;0;0;0;0;2313,21;2313,21;0;0
570000;OTROS EGRESOS CORRIENTES;Seguros;60400,65;443781,25;504181,9;7850;0;0;0;504181,9;504181,9;0;0
730000;BIENES Y SERVICIOS PARA INVERSION;Combustibles;0;6480;6480;500;0;0;0;6480;6480;0;0
730000;BIENES Y SERVICIOS PARA INVERSION;Atencion a Delegados Extranjeros y Nacionales Deportistas Entrenadores y Cuerpo Tecnico que Representen al Pais;136772,07;-105365,99;31406,08;0;0;0;0;31406,08;31406,08;0;0
730000;BIENES Y SERVICIOS PARA INVERSION;Edificios Locales Residencias y Cableado Estructurado (Mantenimiento Reparaciones e Instalacion);453168,42;-232093,38;221075,04;3089,4;0;0;0;221075,04;221075,04;0;0
730000;BIENES Y SERVICIOS PARA INVERSION;Investigaciones Profesionales y Analisis de Laboratorio;0;26833,3;26833,3;0;0;0;0;26833,3;26833,3;0;0
730000;BIENES Y SERVICIOS PARA INVERSION;Mantenimiento y Reparacion de Equipos y Sistemas Informaticos;0;2030;2030;0;0;0;0;2030;2030;0;0
730000;BIENES Y SERVICIOS PARA INVERSION;Vestuario Lenceria Prendas de Proteccion Insumos y Accesorios para Uniformes del Personal de Proteccion Vigilancia y Seguridad;0;365,32;365,32;0;0;0;0;365,32;365,32;0;0
730000;BIENES Y SERVICIOS PARA INVERSION;Egresos para Sanidad Agropecuaria;0;15332,76;15332,76;0;0;0;0;15332,76;15332,76;0;0
730000;BIENES Y SERVICIOS PARA INVERSION;Dispositivos e Insumos Medicos de Uso General;0;1297,67;1297,67;0;0;0;0;1297,67;1297,67;0;0
730000;BIENES Y SERVICIOS PARA INVERSION;Mobiliarios;0;26277,74;26277,74;5838;0;0;0;26277,74;26277,74;0;0
750000;OBRAS PUBLICAS;Obras de Infraestructura;1739546,05;318811,7;2058357,75;1450;0;0;0;2058357,75;2058357,75;0;0
840000;EGRESOS DE CAPITAL;Mobiliarios;93314,38;32191,69;125506,07;11639,1;0;0;0;125506,07;125506,07;0;0
